"","Date","flow","pipe"
"673",2020-10-21,1325.1,"qclng"
"674",2020-10-22,1293.3,"qclng"
"675",2020-10-23,1277.5,"qclng"
"676",2020-10-24,1334.6,"qclng"
"677",2020-10-25,1329.1,"qclng"
"678",2020-10-26,1317.1,"qclng"
"679",2020-10-27,1328.3,"qclng"
"680",2020-10-28,1324.3,"qclng"
"681",2020-10-29,1309.5,"qclng"
"682",2020-10-30,1313.3,"qclng"
"683",2020-10-31,1342.2,"qclng"
"684",2020-11-01,1365.7,"qclng"
"685",2020-11-02,1362.2,"qclng"
"686",2020-11-03,1369.9,"qclng"
"687",2020-11-04,1388.2,"qclng"
"688",2020-11-05,1385,"qclng"
"689",2020-11-06,1375.5,"qclng"
"690",2020-11-07,1384.7,"qclng"
"691",2020-11-08,1370.6,"qclng"
"692",2020-11-09,1367.4,"qclng"
"693",2020-11-10,1361.1,"qclng"
"694",2020-11-11,1361.3,"qclng"
"695",2020-11-12,1366.9,"qclng"
"696",2020-11-13,1358.1,"qclng"
"697",2020-11-14,1341.6,"qclng"
"698",2020-11-15,1344.9,"qclng"
"699",2020-11-16,1309.7,"qclng"
"700",2020-11-17,1293.8,"qclng"
"701",2020-11-18,1324.6,"qclng"
"702",2020-11-19,1327.4,"qclng"
"703",2020-11-20,1320.3,"qclng"
"704",2020-11-21,1332.4,"qclng"
"705",2020-11-22,1344.4,"qclng"
"706",2020-11-23,1413.7,"qclng"
"707",2020-11-24,1427.3,"qclng"
"708",2020-11-25,1437.6,"qclng"
"709",2020-11-26,1386.4,"qclng"
"710",2020-11-27,1306.2,"qclng"
"711",2020-11-28,1296.4,"qclng"
"712",2020-11-29,1300.3,"qclng"
"713",2020-11-30,1284.5,"qclng"
"714",2020-12-01,1282.4,"qclng"
"715",2020-12-02,1269.1,"qclng"
"716",2020-12-03,1192.2,"qclng"
"717",2020-12-04,1318.9,"qclng"
"718",2020-12-05,1322.4,"qclng"
"719",2020-12-06,1334.1,"qclng"
"720",2020-12-07,1267.9,"qclng"
"721",2020-12-08,1260.7,"qclng"
"722",2020-12-09,1345.8,"qclng"
"723",2020-12-10,1372.8,"qclng"
"724",2020-12-11,1378.5,"qclng"
"725",2020-12-12,1385.1,"qclng"
"726",2020-12-13,1377.5,"qclng"
"727",2020-12-14,1378.9,"qclng"
"728",2020-12-15,1419.2,"qclng"
"729",2020-12-16,1400.2,"qclng"
"730",2020-12-17,1386,"qclng"
"731",2019-12-19,895.8,"glng"
"732",2019-12-20,864.6,"glng"
"733",2019-12-21,859.3,"glng"
"734",2019-12-22,861.2,"glng"
"735",2019-12-23,867.6,"glng"
"736",2019-12-24,902.4,"glng"
"737",2019-12-25,941.1,"glng"
"738",2019-12-26,1019.3,"glng"
"739",2019-12-27,998,"glng"
"740",2019-12-28,995.1,"glng"
"741",2019-12-29,984.9,"glng"
"742",2019-12-30,966.3,"glng"
"743",2019-12-31,949.3,"glng"
"744",2020-01-01,1011.2,"glng"
"745",2020-01-02,1052,"glng"
"746",2020-01-03,1043.5,"glng"
"747",2020-01-04,1046.1,"glng"
"748",2020-01-05,1033.1,"glng"
"749",2020-01-06,1034.1,"glng"
"750",2020-01-07,919.1,"glng"
"751",2020-01-08,893.2,"glng"
"752",2020-01-09,950,"glng"
"753",2020-01-10,1021,"glng"
"754",2020-01-11,1056.4,"glng"
"755",2020-01-12,1076.7,"glng"
"756",2020-01-13,1076.4,"glng"
"757",2020-01-14,1067.1,"glng"
"758",2020-01-15,1046.5,"glng"
"759",2020-01-16,1098.7,"glng"
"760",2020-01-17,1085.3,"glng"
"761",2020-01-18,980.3,"glng"
"762",2020-01-19,1206.4,"glng"
"763",2020-01-20,1194.3,"glng"
"764",2020-01-21,1197.6,"glng"
"765",2020-01-22,1180.7,"glng"
"766",2020-01-23,1197.2,"glng"
"767",2020-01-24,1179.6,"glng"
"768",2020-01-25,1172.8,"glng"
"769",2020-01-26,1050.5,"glng"
"770",2020-01-27,1035.4,"glng"
"771",2020-01-28,1024.6,"glng"
"772",2020-01-29,1005.8,"glng"
"773",2020-01-30,1031.9,"glng"
"774",2020-01-31,1033.6,"glng"
"775",2020-02-01,1027,"glng"
"776",2020-02-02,1044,"glng"
"777",2020-02-03,997,"glng"
"778",2020-02-04,986.4,"glng"
"779",2020-02-05,1062.5,"glng"
"780",2020-02-06,1079.1,"glng"
"781",2020-02-07,1063.1,"glng"
"782",2020-02-08,1048.9,"glng"
"783",2020-02-09,1013.7,"glng"
"784",2020-02-10,1000,"glng"
"785",2020-02-11,968,"glng"
"786",2020-02-12,976.8,"glng"
"787",2020-02-13,1024.7,"glng"
"788",2020-02-14,1036.6,"glng"
"789",2020-02-15,1056.3,"glng"
"790",2020-02-16,1025.4,"glng"
"791",2020-02-17,1027.4,"glng"
"792",2020-02-18,990.1,"glng"
"793",2020-02-19,1012.1,"glng"
"794",2020-02-20,1009.6,"glng"
"795",2020-02-21,1035.2,"glng"
"796",2020-02-22,1055.4,"glng"
"797",2020-02-23,1073,"glng"
"798",2020-02-24,1056.9,"glng"
"799",2020-02-25,1065.8,"glng"
"800",2020-02-26,1070.4,"glng"
"801",2020-02-27,1027,"glng"
"802",2020-02-28,1050.2,"glng"
"803",2020-02-29,1040,"glng"
"804",2020-03-01,1041.3,"glng"
"805",2020-03-02,1293.4,"glng"
"806",2020-03-03,1320.7,"glng"
"807",2020-03-04,1146.2,"glng"
"808",2020-03-05,1079,"glng"
"809",2020-03-06,1064,"glng"
"810",2020-03-07,1071.4,"glng"
"811",2020-03-08,1068.6,"glng"
"812",2020-03-09,1029.1,"glng"
"813",2020-03-10,1081.3,"glng"
"814",2020-03-11,1050.5,"glng"
"815",2020-03-12,1072.2,"glng"
"816",2020-03-13,1089.8,"glng"
"817",2020-03-14,1080.8,"glng"
"818",2020-03-15,1046.9,"glng"
"819",2020-03-16,1003.9,"glng"
"820",2020-03-17,966.1,"glng"
"821",2020-03-18,933.9,"glng"
"822",2020-03-19,905.7,"glng"
"823",2020-03-20,518,"glng"
"824",2020-03-21,987.4,"glng"
"825",2020-03-22,1017.5,"glng"
"826",2020-03-23,1019.2,"glng"
"827",2020-03-24,1006.7,"glng"
"828",2020-03-25,1017.8,"glng"
"829",2020-03-26,1015.7,"glng"
"830",2020-03-27,1016.5,"glng"
"831",2020-03-28,1001,"glng"
"832",2020-03-29,1055.1,"glng"
"833",2020-03-30,1033.6,"glng"
"834",2020-03-31,1042,"glng"
"835",2020-04-01,947,"glng"
"836",2020-04-02,923.7,"glng"
"837",2020-04-03,922.4,"glng"
"838",2020-04-04,942.5,"glng"
"839",2020-04-05,997.8,"glng"
"840",2020-04-06,943.7,"glng"
"841",2020-04-07,953.7,"glng"
"842",2020-04-08,925.2,"glng"
"843",2020-04-09,1035.9,"glng"
"844",2020-04-10,1041.3,"glng"
"845",2020-04-11,1056.1,"glng"
"846",2020-04-12,1035.9,"glng"
"847",2020-04-13,1035.3,"glng"
"848",2020-04-14,1018.6,"glng"
"849",2020-04-15,940.3,"glng"
"850",2020-04-16,771.3,"glng"
"851",2020-04-17,930.8,"glng"
"852",2020-04-18,762.6,"glng"
"853",2020-04-19,927.1,"glng"
"854",2020-04-20,902.9,"glng"
"855",2020-04-21,885.2,"glng"
"856",2020-04-22,911.4,"glng"
"857",2020-04-23,918.2,"glng"
"858",2020-04-24,912.7,"glng"
"859",2020-04-25,923.3,"glng"
"860",2020-04-26,953.4,"glng"
"861",2020-04-27,938.8,"glng"
"862",2020-04-28,961.3,"glng"
"863",2020-04-29,969.7,"glng"
"864",2020-04-30,942.3,"glng"
"865",2020-05-01,997.9,"glng"
"866",2020-05-02,1005.1,"glng"
"867",2020-05-03,995.6,"glng"
"868",2020-05-04,921.2,"glng"
"869",2020-05-05,912.3,"glng"
"870",2020-05-06,1002.8,"glng"
"871",2020-05-07,1068.4,"glng"
"872",2020-05-08,1068.7,"glng"
"873",2020-05-09,1068.9,"glng"
"874",2020-05-10,1059.6,"glng"
"875",2020-05-11,934.1,"glng"
"876",2020-05-12,912.2,"glng"
"877",2020-05-13,941.1,"glng"
"878",2020-05-14,942.8,"glng"
"879",2020-05-15,982,"glng"
"880",2020-05-16,1007.6,"glng"
"881",2020-05-17,1008.4,"glng"
"882",2020-05-18,744.3,"glng"
"883",2020-05-19,719.7,"glng"
"884",2020-05-20,861.2,"glng"
"885",2020-05-21,977.4,"glng"
"886",2020-05-22,961.6,"glng"
"887",2020-05-23,990.5,"glng"
"888",2020-05-24,1036.6,"glng"
"889",2020-05-25,1031.7,"glng"
"890",2020-05-26,1015.9,"glng"
"891",2020-05-27,1006.8,"glng"
"892",2020-05-28,1016.8,"glng"
"893",2020-05-29,1058.3,"glng"
"894",2020-05-30,1070.5,"glng"
"895",2020-05-31,1078,"glng"
"896",2020-06-01,1078.9,"glng"
"897",2020-06-02,1072.8,"glng"
"898",2020-06-03,1074.7,"glng"
"899",2020-06-04,1078.7,"glng"
"900",2020-06-05,1043.5,"glng"
"901",2020-06-06,935.6,"glng"
"902",2020-06-07,923.8,"glng"
"903",2020-06-08,935.2,"glng"
"904",2020-06-09,931,"glng"
"905",2020-06-10,935.6,"glng"
"906",2020-06-11,936.3,"glng"
"907",2020-06-12,771.6,"glng"
"908",2020-06-13,741.8,"glng"
"909",2020-06-14,708.1,"glng"
"910",2020-06-15,719.7,"glng"
"911",2020-06-16,580.6,"glng"
"912",2020-06-17,570.2,"glng"
"913",2020-06-18,565.1,"glng"
"914",2020-06-19,572.3,"glng"
"915",2020-06-20,564.7,"glng"
"916",2020-06-21,692.7,"glng"
"917",2020-06-22,690.5,"glng"
"918",2020-06-23,703.4,"glng"
"919",2020-06-24,725,"glng"
"920",2020-06-25,656.2,"glng"
"921",2020-06-26,643.1,"glng"
"922",2020-06-27,658,"glng"
"923",2020-06-28,675.6,"glng"
"924",2020-06-29,722.1,"glng"
"925",2020-06-30,705.2,"glng"
"926",2020-07-01,660.2,"glng"
"927",2020-07-02,650.5,"glng"
"928",2020-07-03,693.6,"glng"
"929",2020-07-04,703.4,"glng"
"930",2020-07-05,693.6,"glng"
"931",2020-07-06,703.3,"glng"
"932",2020-07-07,718.1,"glng"
"933",2020-07-08,705.2,"glng"
"934",2020-07-09,694.1,"glng"
"935",2020-07-10,684.5,"glng"
"936",2020-07-11,680,"glng"
"937",2020-07-12,696.5,"glng"
"938",2020-07-13,692.2,"glng"
"939",2020-07-14,711.9,"glng"
"940",2020-07-15,761.9,"glng"
"941",2020-07-16,704.7,"glng"
"942",2020-07-17,683.2,"glng"
"943",2020-07-18,640.6,"glng"
"944",2020-07-19,664.5,"glng"
"945",2020-07-20,658.7,"glng"
"946",2020-07-21,642.8,"glng"
"947",2020-07-22,636.4,"glng"
"948",2020-07-23,598.8,"glng"
"949",2020-07-24,597.5,"glng"
"950",2020-07-25,597.4,"glng"
"951",2020-07-26,563.5,"glng"
"952",2020-07-27,557.9,"glng"
"953",2020-07-28,574.8,"glng"
"954",2020-07-29,553.4,"glng"
"955",2020-07-30,372.2,"glng"
"956",2020-07-31,378.1,"glng"
"957",2020-08-01,401.4,"glng"
"958",2020-08-02,403,"glng"
"959",2020-08-03,396.9,"glng"
"960",2020-08-04,385.4,"glng"
"961",2020-08-05,408.8,"glng"
"962",2020-08-06,440,"glng"
"963",2020-08-07,522.1,"glng"
"964",2020-08-08,655.7,"glng"
"965",2020-08-09,717.3,"glng"
"966",2020-08-10,801.8,"glng"
"967",2020-08-11,906.6,"glng"
"968",2020-08-12,835.6,"glng"
"969",2020-08-13,865.6,"glng"
"970",2020-08-14,864.8,"glng"
"971",2020-08-15,896.5,"glng"
"972",2020-08-16,944.4,"glng"
"973",2020-08-17,879.8,"glng"
"974",2020-08-18,870.9,"glng"
"975",2020-08-19,891,"glng"
"976",2020-08-20,949.4,"glng"
"977",2020-08-21,941.2,"glng"
"978",2020-08-22,887.5,"glng"
"979",2020-08-23,946.6,"glng"
"980",2020-08-24,954.5,"glng"
"981",2020-08-25,938.7,"glng"
"982",2020-08-26,872.7,"glng"
"983",2020-08-27,1202.4,"glng"
"984",2020-08-28,1268.5,"glng"
"985",2020-08-29,1221.5,"glng"
"986",2020-08-30,991.8,"glng"
"987",2020-08-31,992.9,"glng"
"988",2020-09-01,935.4,"glng"
"989",2020-09-02,978.1,"glng"
"990",2020-09-03,953.4,"glng"
"991",2020-09-04,964.6,"glng"
"992",2020-09-05,959.5,"glng"
"993",2020-09-06,973.1,"glng"
"994",2020-09-07,952.7,"glng"
"995",2020-09-08,994,"glng"
"996",2020-09-09,1003.6,"glng"
"997",2020-09-10,1024.5,"glng"
"998",2020-09-11,1051.7,"glng"
"999",2020-09-12,1067.5,"glng"
"1000",2020-09-13,1069.4,"glng"
"1001",2020-09-14,1053.2,"glng"
"1002",2020-09-15,1067.1,"glng"
"1003",2020-09-16,1030.7,"glng"
"1004",2020-09-17,1033.1,"glng"
"1005",2020-09-18,1072.5,"glng"
"1006",2020-09-19,1391.1,"glng"
"1007",2020-09-20,1350.1,"glng"
"1008",2020-09-21,1261.8,"glng"
"1009",2020-09-22,1353.6,"glng"
"1010",2020-09-23,1360.1,"glng"
"1011",2020-09-24,1235.5,"glng"
"1012",2020-09-25,1351.5,"glng"
"1013",2020-09-26,1205.2,"glng"
"1014",2020-09-27,1086.3,"glng"
"1015",2020-09-28,1089.6,"glng"
"1016",2020-09-29,1068.3,"glng"
"1017",2020-09-30,1093.9,"glng"
"1018",2020-10-01,1235.1,"glng"
"1019",2020-10-02,1282.2,"glng"
"1020",2020-10-03,1287.1,"glng"
"1021",2020-10-04,1283.4,"glng"
"1022",2020-10-05,1343.8,"glng"
"1023",2020-10-06,1389.6,"glng"
"1024",2020-10-07,1377.9,"glng"
"1025",2020-10-08,1377.6,"glng"
"1026",2020-10-09,1366.1,"glng"
"1027",2020-10-10,1179.9,"glng"
"1028",2020-10-11,1174.2,"glng"
"1029",2020-10-12,1154,"glng"
"1030",2020-10-13,1216.5,"glng"
"1031",2020-10-14,1237.6,"glng"
"1032",2020-10-15,1217.5,"glng"
"1033",2020-10-16,1096.5,"glng"
"1034",2020-10-17,1091.5,"glng"
"1035",2020-10-18,1085.9,"glng"
"1036",2020-10-19,1079.4,"glng"
"1037",2020-10-20,1064.4,"glng"
"1038",2020-10-21,1073.4,"glng"
"1039",2020-10-22,1089.6,"glng"
"1040",2020-10-23,1099.2,"glng"
"1041",2020-10-24,1091.2,"glng"
"1042",2020-10-25,1086.2,"glng"
"1043",2020-10-26,1087.8,"glng"
"1044",2020-10-27,1103,"glng"
"1045",2020-10-28,1101.5,"glng"
"1046",2020-10-29,1074.3,"glng"
"1047",2020-10-30,1155.8,"glng"
"1048",2020-10-31,1174,"glng"
"1049",2020-11-01,1155.5,"glng"
"1050",2020-11-02,1166.8,"glng"
"1051",2020-11-03,1155.9,"glng"
"1052",2020-11-04,1166.3,"glng"
"1053",2020-11-05,1150.1,"glng"
"1054",2020-11-06,1129,"glng"
"1055",2020-11-07,1100.9,"glng"
"1056",2020-11-08,1095,"glng"
"1057",2020-11-09,1091.2,"glng"
"1058",2020-11-10,1085.9,"glng"
"1059",2020-11-11,1100.6,"glng"
"1060",2020-11-12,1112.9,"glng"
"1061",2020-11-13,1126,"glng"
"1062",2020-11-14,1151.6,"glng"
"1063",2020-11-15,1169.4,"glng"
"1064",2020-11-16,1149.3,"glng"
"1065",2020-11-17,1138.1,"glng"
"1066",2020-11-18,1155,"glng"
"1067",2020-11-19,1157.7,"glng"
"1068",2020-11-20,1148,"glng"
"1069",2020-11-21,1150.9,"glng"
"1070",2020-11-22,1152,"glng"
"1071",2020-11-23,1138,"glng"
"1072",2020-11-24,1118.3,"glng"
"1073",2020-11-25,1119.4,"glng"
"1074",2020-11-26,1123.7,"glng"
"1075",2020-11-27,1127.8,"glng"
"1076",2020-11-28,1106.2,"glng"
"1077",2020-11-29,1073.5,"glng"
"1078",2020-11-30,1054.9,"glng"
"1079",2020-12-01,1043.1,"glng"
"1080",2020-12-02,994,"glng"
"1081",2020-12-03,936.3,"glng"
"1082",2020-12-04,1037.2,"glng"
"1083",2020-12-05,1053.1,"glng"
"1084",2020-12-06,1059.7,"glng"
"1085",2020-12-07,1038.2,"glng"
"1086",2020-12-08,1060.6,"glng"
"1087",2020-12-09,1060.5,"glng"
"1088",2020-12-10,1087.2,"glng"
"1089",2020-12-11,1077.4,"glng"
"1090",2020-12-12,1106.8,"glng"
"1091",2020-12-13,1126.1,"glng"
"1092",2020-12-14,1201.2,"glng"
"1093",2020-12-15,1177.3,"glng"
"1094",2020-12-16,1169.9,"glng"
"1095",2020-12-17,1237.4,"glng"
